ref,title,denomination,address,commune,insee,departement,region,century,protection,latitude,longitude,coord_source,coord_score,coord_label,coord_check,notice_url
IA49001693,colonne monumentale,monument,,Grugé-l'Hôpital,49156,49,Pays de la Loire,4e quart 19e siècle,,47.75068646718031,-1.0144588530533878,pop,,,no_commune_reference,https://pop.culture.gouv.fr/notice/merimee/IA49001693
IA49002087,calvaires ; croix de chemin ; croix de cimetière ; oratoires,calvaire monumental; croix de chemin; croix de cimetière; oratoire,,Grugé-l'Hôpital,49156,49,Pays de la Loire,19e siècle (?); 2e moitié 19e siècle; 4e quart 19e siècle; 1ère moitié 20e siècle; milieu 20e siècle,,47.75414863918063,-1.0257780657799345,pop,,,no_commune_reference,https://pop.culture.gouv.fr/notice/merimee/IA49002087
IA49003611,hôpital dit l'Hôtel-Dieu,hôpital,rue de l'Hôpital,Beaufort-en-Vallée,49021,49,Pays de la Loire,2e moitié 17e siècle; 18e siècle,,47.440667,-0.222733,ban,0.957,Rue de l’Hôpital 49250 Beaufort-en-Anjou,ok,https://pop.culture.gouv.fr/notice/merimee/IA49003611
IA49003682,hôpital,hôpital,37 rue Principale,Mazé,49194,49,Pays de la Loire,18e siècle (?); 4e quart 18e siècle; 20e siècle,,47.454706,-0.267142,ban,0.968,37 Rue Principale 49630 Mazé-Milon,ok,https://pop.culture.gouv.fr/notice/merimee/IA49003682
IA49003937,"maison de l'Ogerie, hôpital",maison; hôpital,4 rue Cossin-de-Belletouche,Maulévrier,49192,49,Pays de la Loire,2e quart 18e siècle; 3e quart 19e siècle; 4e quart 19e siècle,,47.008761,-0.746283,ban,0.95,4 Rue cossin de belletouche 49360 Maulévrier,ok,https://pop.culture.gouv.fr/notice/merimee/IA49003937
IA49004227,hôpital de la Charité de Saint-François-de-la-Croix,hôpital,,Vezins,49371,49,Pays de la Loire,17e siècle (?); 18e siècle; 19e siècle,,47.1139,-0.7198,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA49004227
IA49006002,"Ancien cimetière des pauvres, actuelle place de la Paix",cimetière,place de la Paix,Angers,49007,49,Pays de la Loire,4e quart 12e siècle; limite 17e siècle 18e siècle; 4e quart 18e siècle; 1ère moitié 19e siècle; 4e quart 20e siècle,,47.47330073523386,-0.5493462576141959,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006002
IA49006435,"Hôpital dit hospice Sainte-Marie, actuellement Centre hospitalier universitaire",hôpital,3 rue Larrey,Angers,49007,49,Pays de la Loire,milieu 19e siècle; 2e moitié 20e siècle,,47.47756920637323,-0.5358630692787879,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006435
IA49006641,"Abbaye Saint-Nicolas, actuellement Communauté des Soeurs du Bon-Pasteur et maison de retraite Saint-Nicolas",abbaye,2 rue Ambroise-Paré,Angers,49007,49,Pays de la Loire,12e siècle; 13e siècle; 15e siècle; 18e siècle,,47.461138856606,-0.5519390727860137,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006641
IA49006648,Hospice dit clinique Saint-Martin-la-Forêt,hospice,4 rue du Figuier,Angers,49007,49,Pays de la Loire,3e quart 19e siècle,,47.48543821804679,-0.5585554598501535,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006648
IA49006649,"Couvent des Filles de la Charité de Sainte-Marie, actuellement maison de retraite Sainte-Marie-la-Forêt",couvent,16 rue Valentin-Haüy,Angers,49007,49,Pays de la Loire,3e quart 19e siècle,,47.48567880330185,-0.5644110978163019,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006649
IA49006763,Ferme du Petit-Chalet,ferme,chemin des Chalets,Angers,49007,49,Pays de la Loire,18e siècle (?); 2e moitié 19e siècle,,47.511473635759806,-0.5475239076075937,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006763
IA49006767,Ferme du Grand-Chalet,ferme,chemin des Chalets,Angers,49007,49,Pays de la Loire,16e siècle; 17e siècle (?),,47.49049044244785,-0.5515927746994987,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006767
IA49006828,"Hôtel dit du Sauvage ; puis couvent dit Maison de la Providence, actuellement habitation et magasin de commerce",hôtel; couvent,"31, 33 rue Saint-Jacques",Angers,49007,49,Pays de la Loire,3e quart 16e siècle; 4e quart 17e siècle,,47.47303204597558,-0.5712493446849551,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006828
IA49006892,Ville,ville,,Angers,49007,49,Pays de la Loire,Age du fer; Antiquité; Moyen Age; Temps modernes; Epoque contemporaine,,47.4819,-0.5629,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006892
IA49006894,"Chapelle de l'hospice Sainte-Marie, actuellement lieu d'accueil du Centre hospitalier universitaire",chapelle,3 rue Larrey,Angers,49007,49,Pays de la Loire,milieu 19e siècle,,47.47742703554956,-0.5368776772380248,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49006894
IA49007095,Commanderie Saint-Blaise,commanderie,1 et 4 à 6bis ; David-d'Angers (rue) 30 rue Grandet,Angers,49007,49,Pays de la Loire,limite 12e siècle 13e siècle; 15e siècle,,47.471751979083734,-0.5547847343690713,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49007095
IA49007103,Rue du Mail,rue,,Angers,49007,49,Pays de la Loire,1er quart 19e siècle; 2e quart 19e siècle; 3e quart 19e siècle,,47.47297536997624,-0.5566167751233606,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49007103
IA49007110,"Lotissement de maisons d'artisans et de tisserands, dit La Rangée ou La Rangée des maisons",lotissement,"1 à 5, 2, 4 place de la Paix",Angers,49007,49,Pays de la Loire,16e siècle,,47.469845950493,-0.5521723687826007,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49007110
IA49007116,L'architecture de l'administration et des services,édifice de l'administration ou de la vie publique,,Angers,49007,49,Pays de la Loire,Milieu du Moyen Age; Fin du Moyen Age; Temps modernes; Epoque contemporaine,,47.4819,-0.5629,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA49007116
IA49009370,commanderie,commanderie,,Saulgé-l'Hôpital,49327,49,Pays de la Loire,12e siècle; 15e siècle; 3e quart 19e siècle,,,,none,,,,https://pop.culture.gouv.fr/notice/merimee/IA49009370
IA49009950,manoir ; maison de retraite,manoir; maison de retraite,,Vern-d'Anjou,49367,49,Pays de la Loire,17e siècle; 4e quart 18e siècle; 4e quart 19e siècle; 1ère moitié 20e siècle; 1er quart 21e siècle,,47.59777463980596,-0.8435080351756836,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA49009950
IA49010292,maison,maison,20 rue de la Barre,Pouëze (La),49249,49,Pays de la Loire,18e siècle; 19e siècle,,47.55387266518258,-0.8095006062171016,pop,,,no_commune_reference,https://pop.culture.gouv.fr/notice/merimee/IA49010292
IA50000046,"hôpital, actuellement immeuble à logements dit l'Ancien hospice",hôpital; immeuble à logements,rue du Maréchal Bertrand,Bricquebec,50082,50,Normandie,3e quart 18e siècle,,49.47004340362231,-1.6246010962689639,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50000046
IA50000211,jardin de l'hôpital,jardin,,Pontorson,50410,50,Normandie,,,48.5612,-1.462,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA50000211
IA50000254,jardin de l'hôpital Maritime,jardin,,Cherbourg,50129,50,Normandie,4e quart 19e siècle,,49.6277,-1.6356,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA50000254
IA50001306,"abbaye Notre-Dame-du-Voeu, puis hôpital de la Marine, puis caserne Martin des Pallières, puis cité Chantereyne, actuellement site archéologique",abbaye; hôpital; caserne; cité,rue de l'Abbaye,Cherbourg-Octeville,50129,50,Normandie,12e siècle; 13e siècle; 2e moitié 15e siècle,,49.64702930892619,-1.6415176222805459,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001306
IA50001349,"hôpital de la Marine et de la Guerre, puis centre hospitalier des armées René Lebas, actuellement centre administratif",hôpital,61 rue de l'Abbaye,Cherbourg-Octeville,50129,50,Normandie,3e quart 19e siècle,,49.6438659211425,-1.6411477667385914,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001349
IA50001350,chapelle Notre-Dame des armées de l'hôpital maritime,chapelle,61 rue de l'Abbaye,Cherbourg-Octeville,50129,50,Normandie,3e quart 19e siècle,,49.643214767855184,-1.641463029270821,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001350
IA50001351,jardin de l'hôpital militaire,jardin,61 rue de l'Abbaye,Cherbourg-Octeville,50129,50,Normandie,2e moitié 19e siècle,,49.6438659211425,-1.6411477667385914,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001351
IA50001363,ensemble fortifié dit enceinte de l'arsenal,ensemble fortifié,arsenal de Cherbourg-Octeville,Cherbourg-Octeville,50129,50,Normandie,2e quart 19e siècle,,49.6504998137313,-1.6395033087657929,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001363
IA50001415,chapelle de l'hospice Napoléon III puis hôpital Pasteur dite chapelle Saint-Louis,chapelle,46 rue du Val de Saire,Cherbourg-Octeville,50129,50,Normandie,3e quart 19e siècle,,49.63791410734535,-1.6133177542333377,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001415
IA50001549,cité du docteur Carré,cité,1-20 rue du docteur Carré,Cherbourg-Octeville,50129,50,Normandie,2e quart 20e siècle,,49.642700447923836,-1.6430021049170302,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001549
IA50001573,immeuble,immeuble,66 quai Alexandre III,Cherbourg-Octeville,50129,50,Normandie,2e quart 19e siècle,,49.63588413878325,-1.6221990873725758,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001573
IA50001619,"hospice Napoléon III, puis hôpital Pasteur, actuellement Centre Hospitalier Public du Cotentin",hospice; hôpital,46 rue du Val de Saire,Cherbourg-Octeville,50129,50,Normandie,2e moitié 19e siècle; 4e quart 20e siècle,,49.637237216678685,-1.6131059169163027,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50001619
IA50002804,"établissement de bains et casino dit le Salon des Bains puis Le Casino des Bains de mer, puis casino dit Le Casino Municipal de Granville",établissement de bains; casino,place du Maréchal Foch,Granville,50218,50,Normandie,2e quart 19e siècle (détruit); 3e quart 19e siècle (détruit); 1er quart 20e siècle,,48.83944425930679,-1.5993876499816824,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50002804
IA50002828,établissement de bains et casino,établissement de bains; casino,2 rue de la Plage,Saint-Pair-sur-Mer,50532,50,Normandie,1er quart 20e siècle,,48.815007726626455,-1.5721368249903713,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA50002828
IA50002900,"hôpital, puis asile d'aliénés, dit fondation du Bon Sauveur",hôpital; asile d'aliénés,route de Saint-Sauveur route départementale 15,Picauville,50400,50,Normandie,2e quart 19e siècle; 3e quart 19e siècle; 4e quart 19e siècle; 1ère moitié 20e siècle,,49.38,-1.3964,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA50002900
IA51000415,"prieuré de bénédictines dit couvent des dames de Saint-Joseph, puis hôpital Saint-Maur, puis orphelinat dit maison Saint-Joseph, puis école professionnelle et maison de retraite Saint-Joseph",prieuré,1 rue Saint-Joseph,Châlons-en-Champagne,51108,51,Grand Est,1er quart 17e siècle; 3e quart 17e siècle; 1er quart 18e siècle,,48.959896,4.363993,ban,0.969,1 Rue Saint-Joseph 51000 Châlons-en-Champagne,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000415
IA51000419,"abbaye de chanoines réguliers de saint Augustin dite abbaye de Toussaints en l'Île, puis école normale d'instituteurs, actuellement institut universitaire de formation des maîtres (IUFM)",abbaye,place des Arts,Châlons-en-Champagne,51108,51,Grand Est,2e quart 16e siècle; 3e quart 19e siècle,,48.958077,4.359359,ban,0.544,Place de l'Ecole des Arts 51000 Châlons-en-Champagne,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000419
IA51000421,monument commémoratif à Léon Bourgeois,monument,rue Juliette Récamier,Châlons-en-Champagne,51108,51,Grand Est,2e quart 20e siècle,,48.95514,4.359478,ban,0.967,Rue Juliette Récamier 51000 Châlons-en-Champagne,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000421
IA51000426,maison commune,maison commune,place du Maréchal Foch,Châlons-en-Champagne,51108,51,Grand Est,3e quart 16e siècle,,48.95664,4.362286,ban,0.965,Place du Maréchal Foch 51000 Châlons-en-Champagne,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000426
IA51000733,"quartier de cavalerie Saint-Pierre, puis Tirlet, actuellement cité Tirlet",quartier de cavalerie,5 rue de la Charrière,Châlons-en-Champagne,51108,51,Grand Est,2e quart 19e siècle; 3e quart 19e siècle; 4e quart 19e siècle,,48.957845,4.372625,ban,0.965,5 Rue de la Charrière 51000 Châlons-en-Champagne,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000733
IA51000807,abbaye Saint-Martin ; église paroissiale Notre-Dame,abbaye; église paroissiale,place Hugues-Plomb,Epernay,51230,51,Grand Est,1er quart 11e siècle; 2e quart 12e siècle; 1er quart 16e siècle; 4e quart 18e siècle; 2e quart 19e siècle; 1er quart 20e siècle,,49.043554,3.953828,ban,0.963,Place Hugues Plomb 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000807
IA51000809,église paroissiale Saint-Pierre-Saint-Paul,église paroissiale,; Raoul-Chandon (square) rue de Magenta,Epernay,51230,51,Grand Est,4e quart 19e siècle,,49.0391,3.9282,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000809
IA51000821,salle des fêtes ; cirque ; cinéma le Tivoli,salle des fêtes; cirque; cinéma,"20, 22 ; Hôpital Auban-Moët (rue de l') 23 rue de la Justice-de-Paix",Epernay,51230,51,Grand Est,2e quart 19e siècle,,49.0391,3.9282,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000821
IA51000832,hôpital et hospice Auban Moët,hôpital; hospice,137 rue de l'hôpital Auban-Moët,Epernay,51230,51,Grand Est,4e quart 19e siècle; 3e quart 20e siècle,,49.033015,3.953436,ban,0.972,137 Rue de l’Hôpital Auban Moët 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000832
IA51000833,chapelle de l'Hôpital Auban-Moët dite Notre-Dame-de l'Assomption,chapelle,137 rue de l'Hôpital Auban-Moët,Epernay,51230,51,Grand Est,4e quart 19e siècle,,49.033015,3.953436,ban,0.972,137 Rue de l’Hôpital Auban Moët 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000833
IA51000835,"couvent des Ursulines, puis hospice",couvent,; Docteur-Rousseau (rue du) ; Perrier (rempart) rue du Collège,Epernay,51230,51,Grand Est,3e quart 17e siècle; 4e quart 18e siècle; 4e quart 19e siècle,,49.0391,3.9282,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000835
IA51000839,"groupe scolaire du Donjon ou du Haut Pavé, puis école de l'Hôpital, aujourd'hui école primaire Gabriel Bachelin",groupe scolaire; école primaire,"45, 47 ; Henri-Martin (rue) 34 rue de l'Hôpital Auban-Moët",Epernay,51230,51,Grand Est,4e quart 20e siècle,,49.038753,3.954065,ban,0.57,34 Rue de l’Hôpital Auban Moët 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000839
IA51000855,"hôtel dit Château Gérard, puis banque Varin Bernier",hôtel,2 avenue de Champagne,Epernay,51230,51,Grand Est,4e quart 19e siècle (détruit),,49.041803,3.966432,ban,0.878,Avenue de Champagne 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000855
IA51000875,lotissement (maisons en série),lotissement,106 bis -132 rue de l'Hôpital Auban-Moët,Epernay,51230,51,Grand Est,1er quart 20e siècle,,49.033964,3.953421,ban,0.781,132 Rue de l’Hôpital Auban Moët 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000875
IA51000907,"ateliers de réparation des chemins de fer, aujourd'hui Etablissement Industriel de Maintenance du Matériel (E.I.M.M.)",atelier,13 quai de la Marne,Epernay,51230,51,Grand Est,3e quart 19e siècle; 4e quart 20e siècle,,49.04878,3.96313,ban,0.961,13 Quai de la Marne 51200 Épernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000907
IA51000913,ville,ville,,Epernay,51230,51,Grand Est,16e siècle; 17e siècle; 18e siècle; 19e siècle; 20e siècle,,49.0391,3.9282,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA51000913
IA52000004,ville,ville,,Wassy,52130,52,Grand Est,11e siècle; 12e siècle; 16e siècle; 18e siècle; 19e siècle,,48.1064,4.8659,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA52000004
IA52000010,couvent de Capucins,couvent,56 rue du Lieutenant-Colonel-Dubois,Wassy,52130,52,Grand Est,3e quart 17e siècle,,48.1064,4.8659,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA52000010
IA52000018,hôpital général Saint-Charles,hôpital général,rue Charles-de-Gaulle,Wassy,52130,52,Grand Est,2e quart 18e siècle; 3e quart 19e siècle; 4e quart 19e siècle; 1er quart 20e siècle,,48.1064,4.8659,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA52000018
IA52000075,orphelinat Mauljean,orphelinat,boulevard de l'Hôpital,Wassy,52550,52,Grand Est,4e quart 19e siècle,,48.498334,4.950024,ban,0.952,Boulevard de l'Hôpital 52130 Wassy,ok,https://pop.culture.gouv.fr/notice/merimee/IA52000075
IA53000025,"hôpital Saint-Joseph puis hôpital Saint-Julien, actuellement maison de retraite",hôpital,"29, 43 quai Paul-Boudet",Laval,53130,53,Pays de la Loire,milieu 17e siècle; 1ère moitié 18e siècle; 2e quart 19e siècle; 2e moitié 19e siècle,,48.06675797355338,-0.7663690060077194,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000025
IA53000054,"maladrerie Saint-Julien, dite aumônerie de Monsieur Saint-Julien ou Maison-Dieu, puis hôpital Saint-Julien",aumônerie; maladrerie; hôpital,; Vieux-Pont (angle) quai Paul Boudet,Laval,53130,53,Pays de la Loire,2e moitié 12e siècle; 13e siècle; 15e siècle; 2e quart 16e siècle; 1er quart 17e siècle,,48.068178405875464,-0.7688024006230212,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000054
IA53000055,hôpital Saint-Louis,hôpital,place du Onze Novembre,Laval,53130,53,Pays de la Loire,4e quart 17e siècle,,48.07146836619167,-0.7736961288225273,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000055
IA53000056,hôpital Saint-Louis,hôpital,116 rue de Nantes,Laval,53130,53,Pays de la Loire,2e quart 19e siècle,,48.064964936804195,-0.7813674658734006,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000056
IA53000374,collégiale Saint-Michel du Cimetière-Dieu,collégiale,61 boulevard Félix Grat,Laval,53130,53,Pays de la Loire,3e quart 13e siècle; 15e siècle; 3e quart 18e siècle; 2e quart 19e siècle,,48.28126001413727,-0.7746024679813786,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000374
IA53000630,chapelle Saint-Louis,chapelle,116 rue de Nantes,Laval,53130,53,Pays de la Loire,2e quart 19e siècle,,48.064964936804195,-0.7813674658734006,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA53000630
IA54000077,casino des Familles,casino,7 rue Saint-Julien,Nancy,54395,54,Grand Est,1er quart 20e siècle,,48.691776,6.184328,ban,0.975,7 Rue Saint Julien 54000 Nancy,ok,https://pop.culture.gouv.fr/notice/merimee/IA54000077
IA54001197,"hôpital Saint-Charles, hospice, maison de retraite Saint-Charles",hôpital; hospice; maison de retraite,; Maix (rue des) ; Hospice (ruelle de l') rue Notre-Dame,Vézelise,54563,54,Grand Est,3e quart 17e siècle; 18e siècle; 20e siècle,,48.4838,6.0961,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54001197
IA54002433,"couvent de soeurs de la Sainte-Enfance de Marie puis de soeurs de l'Alliance ; école ménagère et établissement de bienfaisance, puis école professionnelle et hôpital dit clinique du Montet, actuellement foyer, immeuble à logements et école catholique de l'Alliance puis école Claude Daunot",couvent; école; hôpital,"10 ; Prébois (chemin) 4 ; Général Leclerc (avenue) 83, 85, 87, 89 ; Jeanne d'Arc (rue) boulevard Georges Clémenceau",Nancy,54000,54,Grand Est,2e moitié 19e siècle; 1er quart 20e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002433
IA54002434,"chapelle de la Vierge et de Saint-Joseph du couvent des soeurs de la Sainte-Enfance de Marie puis des soeurs de l'Alliance, actuellement centre de documentation et salle polyvalente de l'école Claude Daunot",chapelle,10 boulevard Georges Clémenceau,Nancy,54000,54,Grand Est,4e quart 19e siècle; milieu 20e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002434
IA54002435,chapelle de la Vierge du couvent des soeurs de la Sainte-Enfance de Marie puis des soeurs de l'Alliance,chapelle,4 chemin de Prébois,Nancy,54000,54,Grand Est,4e quart 20e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002435
IA54002437,"école ménagère, puis école professionnelle de la Sainte-Enfance de Marie, puis école de l'Alliance, actuellement école Daunot",école,10 boulevard Georges Clémenceau,Nancy,54000,54,Grand Est,1er quart 20e siècle; 3e quart 20e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002437
IA54002871,orphelinat de jeunes filles dite Maison des orphelines Sainte-Elisabeth puis orphelinat et école Sainte-Elisabeth actuellement lycée privé Charles de Foucauld,orphelinat; école,"1 ; Orphelines (rue des) ; Manège (rue du) 16, 18, 20 ; Tiercelins (rue des) 38 rue Jeannot",Nancy,54000,54,Grand Est,1ère moitié 18e siècle; 19e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002871
IA54002874,"couvent d'hospitalières de saint François, dites soeurs grises",couvent,"10, 12, 14, 16, 18, 20, 22, 24, 26 rue des Dominicains",Nancy,54000,54,Grand Est,15e siècle; 4e quart 17e siècle; 18e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54002874
IA54003083,église des Prémontrés Saint-Joseph puis temple Saint-Jean,église; temple,place Maginot,Nancy,54395,54,Grand Est,1er quart 18e siècle; 3e quart 18e siècle; 1er quart 19e siècle,,48.689632,6.177401,ban,0.661,Place André Maginot 54000 Nancy,ok,https://pop.culture.gouv.fr/notice/merimee/IA54003083
IA54003088,"maison de plaisance d'Antoine de Lenoncourt puis noviciat de jésuites puis orphelinat dit Hospice Saint-Stanislas, actuellement maison de retraite Saint-Stanislas",maison; noviciat; orphelinat,163 ; Fabriques (rue des) rue Saint-Dizier,Nancy,54395,54,Grand Est,limite 16e siècle 17e siècle; 1er quart 18e siècle; 4e quart 20e siècle,,48.686042,6.186146,ban,0.537,163 Rue Saint Dizier 54000 Nancy,ok,https://pop.culture.gouv.fr/notice/merimee/IA54003088
IA54003090,"église Sainte-Elisabeth du couvent d'hospitalières de saint François, dites soeurs grises",église,rue des Dominicains,Nancy,54000,54,Grand Est,2e quart 15e siècle; 3e quart 18e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54003090
IA54003334,"hôtel Hocquet, puis hôtel de département, actuellement établissement administratif",hôtel,1 ; Sainte-Catherine (rue) 2 rue Lyautey,Nancy,54000,54,Grand Est,3e quart 18e siècle; 3e quart 20e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54003334
IA54003435,immeuble,immeuble,1 ; Stanislas (rue) rue des Michottes,Nancy,54000,54,Grand Est,3e quart 18e siècle,,48.688135,6.171263,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA54003435
IA55000107,"hôpital, hospice Sainte-Anne",hôpital; hospice,,Saint-Mihiel,55463,55,Grand Est,Moyen Age; 18e siècle; 19e siècle; 1er quart 20e siècle,,48.8941,5.5745,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000107
IA55000116,"couvent d'annonciades célestes, puis de carmélites, actuellement maison",couvent; maison,rue des Annonciades,Saint-Mihiel,55463,55,Grand Est,17e siècle; 2e moitié 19e siècle,,48.892408,5.542399,ban,0.957,Rue des Annonciades 55300 Saint-Mihiel,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000116
IA55000122,Grange aux dîmes,grange aux dîmes,place Jean Bérain,Saint-Mihiel,55463,55,Grand Est,Moyen Age (?),,48.889353,5.540632,ban,0.95,Place Jean Berain 55300 Saint-Mihiel,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000122
IA55000172,cimetière,cimetière,rue des Abasseaux,Saint-Mihiel,55463,55,Grand Est,16e siècle; 4e quart 18e siècle,,48.88713,5.544276,ban,0.96,Rue des Abasseaux 55300 Saint-Mihiel,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000172
IA55000173,ville,ville,,Saint-Mihiel,55463,55,Grand Est,Moyen Age; Temps modernes; Epoque contemporaine,,48.8941,5.5745,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000173
IA55000224,hôpital Saint-Nicolas,hôpital,quartier Saint Nicolas de Gravière,Verdun,55545,55,Grand Est,2e quart 12e siècle; 13e siècle,,49.144,5.3609,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000224
IA55000250,"abbaye de chanoines Saint-Nicolas, actuellement hôpital",abbaye,13 place Saint Nicolas,Verdun,55545,55,Grand Est,limite 17e siècle 18e siècle; 2e quart 19e siècle,,49.156423,5.381987,ban,0.96,13 Place Saint Nicolas 55100 Verdun,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000250
IA55000252,"hôpital, maison de retraite, actuellement maison",hôpital; maison de retraite,"7, 9, 11 rue Saint Louis",Verdun,55545,55,Grand Est,4e quart 17e siècle; 4e quart 18e siècle,,49.157435,5.382413,ban,0.792,11 Rue Saint Louis 55100 Verdun,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000252
IA55000257,hôpital Saint-Jacques,hôpital,rue de Ru,Verdun,55545,55,Grand Est,16e siècle (détruit); 2e quart 18e siècle,,49.15842,5.381367,ban,0.967,Rue de Ru 55100 Verdun,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000257
IA55000771,lycée Raymond Poincaré ; maison dite Château Nicolas,lycée; maison,1 ; Poincaré (boulevard) 77 place Paul-Lemagny,Bar-le-Duc,55029,55,Grand Est,3e quart 19e siècle,,48.7628,5.1732,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000771
IA55000772,"lycée impérial, actuellement lycée Raymond Poincaré",lycée,1 place Paul-Lemagny,Bar-le-Duc,55029,55,Grand Est,3e quart 19e siècle,,48.777318,5.157149,ban,0.955,1 Place Paul Lemagny 55000 Bar-le-Duc,ok,https://pop.culture.gouv.fr/notice/merimee/IA55000772
